15	J	6080
3	R	6080
3	W	6083
12	J	6083
12	R	6083
12	W	6083
14	R	6083
14	J	6088
13	R	6088
13	J	6093
11	R	6093
9	J	6098
11	J	6098
9	R	6098
9	W	6098
10	R	6098
10	J	6103
8	R	6103
8	W	6104
16	R	6104
16	J	6109
15	R	6109
15	J	6114
14	R	6114
14	J	6119
13	R	6119
13	J	6124
11	R	6124
11	J	6129
10	R	6129
10	J	6134
16	R	6134
16	J	6139
15	R	6139
15	J	6144
14	R	6144
14	J	6149
13	R	6149
13	J	6154
11	R	6154
11	J	6159
10	R	6159
10	J	6164
16	R	6164
16	J	6169
15	R	6169
15	J	6174
14	R	6174
14	J	6179
13	R	6179
12	J	6184
13	J	6184
12	R	6184
12	W	6184
11	R	6184
11	J	6189
10	R	6189
10	J	6194
16	R	6194
9	J	6199
16	J	6199
9	R	6199
9	W	6199
15	R	6199
15	J	6204
14	R	6204
8	J	6209
14	J	6209
8	R	6209
8	W	6209
13	R	6209
13	J	6214
11	R	6214
11	J	6219
10	R	6219
10	J	6224
16	R	6224
16	J	6229
15	R	6229
15	J	6234
14	R	6234
14	J	6239
13	R	6239
13	J	6244
11	R	6244
11	J	6249
10	R	6249
10	J	6254
16	R	6254
16	J	6259
15	R	6259
15	J	6264
14	R	6264
14	J	6269
13	R	6269
13	J	6274
11	R	6274
11	J	6279
10	R	6279
10	J	6284
16	R	6284
12	J	6289
16	J	6289
12	R	6289
12	J	6298
15	R	6298
9	J	6303
15	J	6303
9	R	6303
9	W	6303
14	R	6303
14	J	6308
13	R	6308
8	J	6313
13	J	6313
8	R	6313
8	W	6313
11	R	6313
11	J	6318
10	R	6318
10	J	6323
16	R	6323
16	J	6328
15	R	6328
15	J	6333
14	R	6333
14	J	6338
13	R	6338
13	J	6343
12	R	6343
12	J	6348
11	R	6348
11	J	6353
10	R	6353
10	J	6358
16	R	6358
16	J	6363
15	R	6363
15	J	6368
14	R	6368
14	J	6373
13	R	6373
13	J	6378
12	R	6378
12	J	6383
11	R	6383
11	J	6388
10	R	6388
10	J	6393
16	R	6393
16	J	6398
15	R	6398
15	J	6403
14	R	6403
9	J	6408
14	J	6408
9	R	6408
9	W	6408
13	R	6408
13	J	6413
12	R	6413
8	J	6418
12	J	6418
8	R	6418
8	W	6418
11	R	6418
11	J	6423
10	R	6423
10	J	6428
16	R	6428
16	J	6433
15	R	6433
15	J	6438
14	R	6438
14	J	6443
13	R	6443
13	W	6443
12	R	6443
12	J	6448
11	R	6448
11	J	6453
10	R	6453
10	J	6458
16	R	6458
16	J	6463
15	R	6463
15	J	6468
14	R	6468
14	J	6473
12	R	6473
12	J	6478
11	R	6478
11	J	6483
10	R	6483
10	J	6488
16	R	6488
16	J	6493
15	R	6493
15	J	6498
14	R	6498
14	J	6503
12	R	6503
12	J	6508
11	R	6508
9	J	6513
11	J	6513
9	R	6513
9	W	6513
10	R	6513
10	J	6518
16	R	6518
8	J	6523
16	J	6523
8	R	6523
8	W	6523
15	R	6523
15	J	6528
14	R	6528
14	J	6533
12	R	6533
12	J	6538
11	R	6538
11	J	6543
10	R	6543
13	J	6548
10	J	6548
13	R	6548
13	W	6548
16	R	6548
16	J	6553
15	R	6553
15	J	6558
14	R	6558
14	J	6563
12	R	6563
12	J	6568
11	R	6568
11	J	6573
10	R	6573
10	J	6578
16	R	6578
16	J	6583
15	R	6583
15	J	6588
14	R	6588
14	J	6593
12	R	6593
12	J	6598
11	R	6598
11	J	6603
10	R	6603
10	J	6608
16	R	6608
16	J	6613
15	R	6613
9	J	6618
15	J	6618
9	R	6618
8	J	6627
9	J	6627
8	R	6627
8	W	6627
14	R	6627
14	J	6632
12	R	6632
12	J	6637
11	R	6637
11	J	6642
10	R	6642
10	J	6647
16	R	6647
13	J	6652
16	J	6652
13	R	6652
13	W	6652
15	R	6652
15	J	6657
14	R	6657
14	J	6662
12	R	6662
12	J	6667
11	R	6667
11	J	6672
10	R	6672
10	J	6677
9	R	6677
9	J	6682
16	R	6682
16	J	6687
15	R	6687
15	J	6692
14	R	6692
14	J	6697
12	R	6697
12	J	6702
11	R	6702
11	J	6707
10	R	6707
10	J	6712
9	R	6712
9	J	6717
16	R	6717
16	J	6722
15	R	6722
15	J	6727
14	R	6727
8	J	6732
14	J	6732
8	R	6732
8	W	6732
12	R	6732
12	J	6737
11	R	6737
11	J	6742
10	R	6742
10	J	6747
9	R	6747
9	J	6752
16	R	6752
13	J	6757
16	J	6757
13	R	6757
13	W	6757
15	R	6757
15	J	6762
14	R	6762
14	J	6767
12	R	6767
12	J	6772
11	R	6772
11	J	6777
10	R	6777
10	J	6782
9	R	6782
9	J	6787
16	R	6787
16	J	6792
15	R	6792
15	J	6797
14	R	6797
14	J	6802
12	R	6802
12	J	6807
11	R	6807
11	J	6812
10	R	6812
10	J	6817
9	R	6817
9	J	6822
16	R	6822
16	J	6827
15	R	6827
15	J	6832
14	R	6832
8	J	6837
14	J	6837
8	R	6837
8	W	6837
12	R	6837
12	J	6842
11	R	6842
11	J	6847
10	R	6847
10	J	6852
9	R	6852
9	J	6857
16	R	6857
13	J	6862
16	J	6862
13	R	6862
13	J	6871
15	R	6871
15	J	6876
14	R	6876
14	J	6881
12	R	6881
12	J	6886
11	R	6886
11	J	6891
10	R	6891
10	J	6896
9	R	6896
9	J	6901
16	R	6901
16	J	6906
15	R	6906
15	J	6911
14	R	6911
14	J	6916
13	R	6916
13	J	6921
12	R	6921
12	J	6926
11	R	6926
11	J	6931
10	R	6931
10	J	6936
9	R	6936
8	J	6941
9	J	6941
8	R	6941
8	W	6941
16	R	6941
16	J	6946
15	R	6946
15	J	6951
14	R	6951
14	J	6956
13	R	6956
13	J	6961
12	R	6961
12	J	6966
11	R	6966
11	J	6971
10	R	6971
10	J	6976
9	R	6976
9	J	6981
16	R	6981
16	J	6986
15	R	6986
15	J	6991
14	R	6991
14	J	6996
13	R	6996
13	J	7001
12	R	7001
12	J	7006
11	R	7006
11	J	7011
10	R	7011
10	J	7016
9	R	7016
9	J	7021
16	R	7021
16	J	7026
15	R	7026
15	J	7031
14	R	7031
14	J	7036
13	R	7036
13	J	7041
12	R	7041
8	J	7046
12	J	7046
8	R	7046
8	E	7046
7	J	7046
7	R	7046
7	W	7047
11	R	7047
11	J	7052
10	R	7052
10	J	7057
9	R	7057
9	J	7062
16	R	7062
16	J	7067
15	R	7067
15	J	7072
14	R	7072
14	J	7077
13	R	7077
13	J	7082
12	R	7082
12	J	7087
11	R	7087
11	J	7092
10	R	7092
10	J	7097
9	R	7097
9	J	7102
16	R	7102
16	J	7107
15	R	7107
15	J	7112
14	R	7112
14	J	7117
13	R	7117
13	J	7122
12	R	7122
12	J	7127
11	R	7127
11	J	7132
10	R	7132
10	W	7133
9	R	7133
9	J	7138
16	R	7138
16	J	7143
15	R	7143
15	J	7148
14	R	7148
14	W	7148
13	R	7148
13	J	7153
12	R	7153
12	J	7158
11	R	7158
11	J	7163
9	R	7163
9	J	7168
16	R	7168
16	J	7173
15	R	7173
15	J	7178
13	R	7178
13	J	7183
12	R	7183
12	J	7188
11	R	7188
11	J	7193
9	R	7193
9	J	7198
16	R	7198
16	J	7203
15	R	7203
15	J	7208
13	R	7208
13	J	7213
12	R	7213
12	J	7218
11	R	7218
11	J	7223
9	R	7223
9	J	7228
16	R	7228
16	J	7233
15	R	7233
10	J	7238
15	J	7238
10	R	7238
10	W	7238
13	R	7238
13	J	7243
12	R	7243
12	J	7248
11	R	7248
14	J	7253
11	J	7253
14	R	7253
14	W	7253
9	R	7253
9	J	7258
16	R	7258
16	J	7263
15	R	7263
15	J	7268
13	R	7268
13	J	7273
12	R	7273
12	J	7278
11	R	7278
11	J	7283
9	R	7283
9	J	7288
16	R	7288
16	J	7293
15	R	7293
15	J	7298
13	R	7298
13	J	7303
12	R	7303
12	J	7308
11	R	7308
11	J	7313
9	R	7313
9	J	7318
16	R	7318
16	J	7323
15	R	7323
15	J	7328
13	R	7328
13	J	7333
12	R	7333
12	J	7338
11	R	7338
10	J	7343
11	J	7343
10	R	7343
10	W	7343
9	R	7343
9	J	7348
16	R	7348
16	J	7353
15	R	7353
14	J	7358
15	J	7358
14	R	7358
14	W	7358
13	R	7358
13	J	7363
12	R	7363
12	J	7368
11	R	7368
11	J	7373
9	R	7373
9	J	7378
16	R	7378
16	J	7383
15	R	7383
15	J	7388
13	R	7388
13	J	7393
12	R	7393
12	J	7398
11	R	7398
11	J	7403
9	R	7403
9	J	7408
16	R	7408
16	J	7413
15	R	7413
15	J	7418
13	R	7418
13	J	7423
12	R	7423
12	J	7428
11	R	7428
11	J	7433
9	R	7433
9	J	7438
16	R	7438
16	J	7443
15	R	7443
10	J	7448
15	J	7448
10	R	7448
10	W	7448
13	R	7448
13	J	7453
12	R	7453
12	J	7458
11	R	7458
14	J	7463
11	J	7463
14	R	7463
14	J	7472
9	R	7472
9	J	7477
16	R	7477
16	J	7482
15	R	7482
15	J	7487
14	R	7487
14	J	7492
13	R	7492
13	J	7497
12	R	7497
12	J	7502
11	R	7502
11	J	7507
9	R	7507
9	J	7512
16	R	7512
16	J	7517
15	R	7517
15	J	7522
14	R	7522
14	J	7527
13	R	7527
13	J	7532
12	R	7532
12	J	7537
11	R	7537
11	J	7542
9	R	7542
9	J	7547
16	R	7547
10	J	7552
16	J	7552
10	R	7552
10	W	7552
15	R	7552
15	J	7557
14	R	7557
14	J	7562
13	R	7562
13	J	7567
12	R	7567
12	J	7572
11	R	7572
11	J	7577
9	R	7577
9	J	7582
16	R	7582
16	J	7587
15	R	7587
15	J	7592
14	R	7592
14	J	7597
13	R	7597
13	J	7602
12	R	7602
12	J	7607
11	R	7607
11	J	7612
9	R	7612
9	J	7617
16	R	7617
16	J	7622
15	R	7622
15	J	7627
14	R	7627
14	J	7632
13	R	7632
13	J	7637
12	R	7637
12	J	7642
11	R	7642
11	J	7647
9	R	7647
9	J	7652
16	R	7652
10	J	7657
16	J	7657
10	R	7657
10	W	7657
15	R	7657
15	J	7662
14	R	7662
14	J	7667
13	R	7667
13	J	7672
12	R	7672
12	J	7677
11	R	7677
11	J	7682
9	R	7682
9	J	7687
16	R	7687
16	J	7692
15	R	7692
15	J	7697
14	R	7697
14	J	7702
13	R	7702
13	J	7707
12	R	7707
12	J	7712
11	R	7712
11	J	7717
9	R	7717
9	J	7722
16	R	7722
16	J	7727
15	R	7727
15	J	7732
14	R	7732
14	J	7737
13	R	7737
13	J	7742
12	R	7742
12	J	7747
11	R	7747
11	J	7752
9	R	7752
9	J	7757
16	R	7757
10	J	7762
16	J	7762
10	R	7762
10	W	7762
15	R	7762
15	J	7767
14	R	7767
14	J	7772
13	R	7772
13	J	7777
12	R	7777
12	J	7782
11	R	7782
11	J	7787
9	R	7787
9	J	7792
16	R	7792
16	J	7797
15	R	7797
15	W	7797
14	R	7797
14	J	7802
13	R	7802
13	J	7807
12	R	7807
12	J	7812
11	R	7812
11	J	7817
9	R	7817
9	J	7822
16	R	7822
16	J	7827
14	R	7827
14	J	7832
13	R	7832
13	J	7837
12	R	7837
12	J	7842
11	R	7842
11	J	7847
9	R	7847
9	J	7852
16	R	7852
16	J	7857
14	R	7857
14	J	7862
13	R	7862
10	J	7867
13	J	7867
10	R	7867
10	J	7876
12	R	7876
12	J	7881
11	R	7881
11	J	7886
9	R	7886
9	J	7891
16	R	7891
16	J	7896
14	R	7896
15	J	7901
14	J	7901
15	R	7901
15	W	7901
13	R	7901
13	J	7906
12	R	7906
12	J	7911
11	R	7911
11	J	7916
10	R	7916
10	J	7921
9	R	7921
9	J	7926
16	R	7926
16	J	7931
14	R	7931
14	J	7936
13	R	7936
13	J	7941
12	R	7941
12	J	7946
11	R	7946
11	J	7951
10	R	7951
10	J	7956
9	R	7956
9	J	7961
16	R	7961
16	J	7966
14	R	7966
14	J	7971
13	R	7971
13	J	7976
12	R	7976
12	J	7981
11	R	7981
11	J	7986
10	R	7986
10	J	7991
9	R	7991
9	W	7992
16	R	7992
16	J	7997
14	R	7997
15	J	8002
14	J	8002
15	R	8002
15	J	8011
13	R	8011
13	J	8016
12	R	8016
12	J	8021
11	R	8021
11	J	8026
10	R	8026
10	J	8031
16	R	8031
16	J	8036
15	R	8036
15	J	8041
14	R	8041
14	J	8046
13	R	8046
13	J	8051
12	R	8051
12	J	8056
11	R	8056
11	J	8061
10	R	8061
10	J	8066
16	R	8066
16	J	8071
15	R	8071
15	J	8076
14	R	8076
14	J	8081
13	R	8081
13	J	8086
12	R	8086
12	J	8091
11	R	8091
9	J	8096
11	J	8096
9	R	8096
9	W	8096
10	R	8096
10	J	8101
16	R	8101
16	J	8106
15	R	8106
15	J	8111
14	R	8111
14	J	8116
13	R	8116
13	J	8121
12	R	8121
12	J	8126
11	R	8126
11	J	8131
10	R	8131
10	J	8136
16	R	8136
16	J	8141
15	R	8141
15	J	8146
14	R	8146
14	J	8151
13	R	8151
13	J	8156
12	R	8156
12	J	8161
11	R	8161
11	J	8166
10	R	8166
10	J	8171
16	R	8171
16	J	8176
15	R	8176
15	J	8181
14	R	8181
14	J	8186
13	R	8186
13	J	8191
12	R	8191
12	J	8196
11	R	8196
9	J	8201
11	J	8201
9	R	8201
9	W	8201
10	R	8201
10	J	8206
16	R	8206
16	J	8211
15	R	8211
15	J	8216
14	R	8216
14	J	8221
13	R	8221
13	J	8226
12	R	8226
12	J	8231
11	R	8231
11	J	8236
10	R	8236
10	J	8241
16	R	8241
16	J	8246
15	R	8246
15	J	8251
14	R	8251
14	J	8256
13	R	8256
13	J	8261
12	R	8261
12	J	8266
11	R	8266
11	J	8271
10	R	8271
10	J	8276
16	R	8276
16	J	8281
15	R	8281
15	J	8286
14	R	8286
14	J	8291
13	R	8291
13	J	8296
12	R	8296
12	J	8301
11	R	8301
9	J	8306
11	J	8306
9	R	8306
9	W	8306
10	R	8306
10	J	8311
16	R	8311
16	J	8316
15	R	8316
15	J	8321
14	R	8321
14	J	8326
13	R	8326
13	J	8331
12	R	8331
12	J	8336
11	R	8336
11	J	8341
10	R	8341
10	J	8346
16	R	8346
16	J	8351
15	R	8351
15	J	8356
14	R	8356
14	J	8361
13	R	8361
13	J	8366
12	R	8366
12	J	8371
11	R	8371
11	W	8372
10	R	8372
10	J	8377
16	R	8377
16	J	8382
15	R	8382
15	J	8387
14	R	8387
14	J	8392
13	R	8392
13	J	8397
12	R	8397
12	J	8402
10	R	8402
9	J	8407
10	J	8407
9	R	8407
9	W	8407
16	R	8407
16	J	8412
15	R	8412
15	J	8417
14	R	8417
14	J	8422
13	R	8422
13	J	8427
12	R	8427
12	J	8432
10	R	8432
10	J	8437
16	R	8437
16	J	8442
15	R	8442
15	J	8447
14	R	8447
14	J	8452
13	R	8452
13	J	8457
12	R	8457
12	J	8462
10	R	8462
10	J	8467
16	R	8467
16	J	8472
15	R	8472
11	J	8477
15	J	8477
11	R	8477
11	W	8477
14	R	8477
14	J	8482
13	R	8482
13	J	8487
12	R	8487
12	J	8492
10	R	8492
10	J	8497
16	R	8497
16	W	8497
15	R	8497
15	J	8502
14	R	8502
14	J	8507
13	R	8507
9	J	8512
13	J	8512
9	R	8512
9	W	8512
12	R	8512
12	J	8517
10	R	8517
10	J	8522
15	R	8522
15	J	8527
14	R	8527
14	J	8532
13	R	8532
13	J	8537
12	R	8537
12	J	8542
10	R	8542
10	J	8547
15	R	8547
15	J	8552
14	R	8552
14	J	8557
13	R	8557
13	J	8562
12	R	8562
12	J	8567
10	R	8567
10	J	8572
15	R	8572
15	J	8577
14	R	8577
11	J	8582
14	J	8582
11	R	8582
11	W	8582
13	R	8582
13	J	8587
12	R	8587
12	J	8592
10	R	8592
10	J	8597
15	R	8597
16	J	8602
15	J	8602
16	R	8602
16	J	8611
14	R	8611
9	J	8616
14	J	8616
9	R	8616
9	W	8616
13	R	8616
13	J	8621
12	R	8621
12	J	8626
10	R	8626
10	J	8631
16	R	8631
16	J	8636
15	R	8636
15	J	8641
14	R	8641
14	J	8646
13	R	8646
13	J	8651
12	R	8651
12	J	8656
10	R	8656
10	J	8661
16	R	8661
16	J	8666
15	R	8666
15	J	8671
14	R	8671
14	J	8676
13	R	8676
13	J	8681
12	R	8681
11	J	8686
12	J	8686
11	R	8686
11	W	8686
10	R	8686
10	J	8691
16	R	8691
16	J	8696
15	R	8696
15	J	8701
14	R	8701
14	J	8706
13	R	8706
13	J	8711
12	R	8711
12	J	8716
10	R	8716
9	J	8721
10	J	8721
9	R	8721
9	W	8721
16	R	8721
16	J	8726
15	R	8726
15	J	8731
14	R	8731
14	J	8736
13	R	8736
13	J	8741
12	R	8741
12	J	8746
10	R	8746
10	J	8751
16	R	8751
16	J	8756
15	R	8756
15	J	8761
14	R	8761
14	J	8766
13	R	8766
13	J	8771
12	R	8771
12	J	8776
10	R	8776
10	J	8781
16	R	8781
16	J	8786
15	R	8786
11	J	8791
15	J	8791
11	R	8791
11	W	8791
14	R	8791
14	J	8796
13	R	8796
13	J	8801
12	R	8801
12	J	8806
10	R	8806
10	J	8811
16	R	8811
16	J	8816
15	R	8816
15	J	8821
14	R	8821
9	J	8826
14	J	8826
9	R	8826
9	E	8826
7	J	8826
7	R	8826
7	W	8827
13	R	8827
13	J	8832
12	R	8832
12	J	8837
10	R	8837
10	J	8842
16	R	8842
16	J	8847
15	R	8847
15	J	8852
14	R	8852
14	J	8857
13	R	8857
13	J	8862
12	R	8862
12	J	8867
10	R	8867
10	J	8872
16	R	8872
16	J	8877
15	R	8877
15	J	8882
14	R	8882
14	J	8887
13	R	8887
11	J	8892
13	J	8892
11	R	8892
11	W	8892
12	R	8892
12	J	8897
10	R	8897
10	J	8902
16	R	8902
16	J	8907
15	R	8907
15	J	8912
14	R	8912
14	J	8917
13	R	8917
13	J	8922
12	R	8922
12	J	8927
10	R	8927
10	J	8932
16	R	8932
16	J	8937
15	R	8937
15	J	8942
14	R	8942
14	J	8947
13	R	8947
13	J	8952
12	R	8952
12	J	8957
10	R	8957
10	J	8962
16	R	8962
16	J	8967
15	R	8967
15	J	8972
14	R	8972
14	J	8977
13	R	8977
13	J	8982
12	R	8982
12	J	8987
10	R	8987
10	J	8992
16	R	8992
11	J	8997
16	J	8997
11	R	8997
11	J	9006
15	R	9006
15	J	9011
14	R	9011
14	J	9016
13	R	9016
13	J	9021
12	R	9021
12	J	9026
10	R	9026
10	J	9031
16	R	9031
16	J	9036
15	R	9036
15	J	9041
14	R	9041
14	J	9046
13	R	9046
13	J	9051
12	R	9051
12	J	9056
11	R	9056
11	J	9061
10	R	9061
10	J	9066
16	R	9066
16	J	9071
15	R	9071
15	J	9076
14	R	9076
3	J	9081
14	J	9081
3	R	9081
3	W	9084
13	R	9084
13	J	9089
12	R	9089
12	J	9094
11	R	9094
11	J	9099
10	R	9099
10	J	9104
16	R	9104
16	J	9109
15	R	9109
15	J	9114
14	R	9114
14	J	9119
13	R	9119
13	J	9124
12	R	9124
12	J	9129
11	R	9129
11	J	9134
10	R	9134
10	J	9139
16	R	9139
16	J	9144
15	R	9144
15	J	9149
14	R	9149
14	J	9154
13	R	9154
13	J	9159
12	R	9159
12	J	9164
11	R	9164
11	J	9169
10	R	9169
10	J	9174
16	R	9174
16	J	9179
15	R	9179
15	J	9184
14	R	9184
14	J	9189
13	R	9189
13	J	9194
12	R	9194
12	J	9199
11	R	9199
11	J	9204
10	R	9204
10	J	9209
16	R	9209
16	J	9214
15	R	9214
15	J	9219
14	R	9219
14	J	9224
13	R	9224
13	J	9229
12	R	9229
12	J	9234
11	R	9234
11	J	9239
10	R	9239
10	J	9244
16	R	9244
16	J	9249
15	R	9249
15	J	9254
14	R	9254
14	J	9259
13	R	9259
13	J	9264
12	R	9264
12	J	9269
11	R	9269
11	J	9274
10	R	9274
10	J	9279
16	R	9279
16	J	9284
15	R	9284
15	J	9289
14	R	9289
14	J	9294
13	R	9294
13	J	9299
12	R	9299
12	J	9304
11	R	9304
11	J	9309
10	R	9309
10	J	9314
16	R	9314
16	J	9319
15	R	9319
15	J	9324
14	R	9324
14	J	9329
13	R	9329
13	J	9334
12	R	9334
12	J	9339
11	R	9339
11	J	9344
10	R	9344
10	J	9349
16	R	9349
16	J	9354
15	R	9354
15	J	9359
14	R	9359
14	J	9364
13	R	9364
13	J	9369
12	R	9369
12	J	9374
11	R	9374
11	J	9379
10	R	9379
10	J	9384
16	R	9384
16	J	9389
15	R	9389
15	J	9394
14	R	9394
14	J	9399
13	R	9399
13	J	9404
12	R	9404
12	J	9409
11	R	9409
11	J	9414
10	R	9414
10	J	9419
16	R	9419
16	J	9424
15	R	9424
15	J	9429
14	R	9429
14	J	9434
13	R	9434
13	J	9439
12	R	9439
12	J	9444
11	R	9444
11	J	9449
10	R	9449
10	J	9454
16	R	9454
16	J	9459
15	R	9459
15	J	9464
14	R	9464
14	J	9469
13	R	9469
13	J	9474
12	R	9474
12	J	9479
11	R	9479
11	J	9484
10	R	9484
10	J	9489
16	R	9489
16	J	9494
15	R	9494
15	J	9499
14	R	9499
14	J	9504
13	R	9504
13	J	9509
12	R	9509
12	J	9514
11	R	9514
11	J	9519
10	R	9519
10	J	9524
16	R	9524
16	J	9529
15	R	9529
15	J	9534
14	R	9534
14	J	9539
13	R	9539
13	J	9544
12	R	9544
12	J	9549
11	R	9549
11	J	9554
10	R	9554
10	J	9559
16	R	9559
16	J	9564
15	R	9564
15	J	9569
14	R	9569
14	J	9574
13	R	9574
13	J	9579
12	R	9579
12	J	9584
11	R	9584
11	J	9589
10	R	9589
10	J	9594
16	R	9594
16	J	9599
15	R	9599
15	J	9604
14	R	9604
14	J	9609
13	R	9609
13	J	9614
12	R	9614
12	W	9615
11	R	9615
11	J	9620
10	R	9620
10	J	9625
16	R	9625
16	J	9630
15	R	9630
15	J	9635
14	R	9635
14	J	9640
13	R	9640
13	J	9645
11	R	9645
11	J	9650
10	R	9650
10	J	9655
16	R	9655
16	J	9660
15	R	9660
15	J	9665
14	R	9665
14	J	9670
13	R	9670
13	J	9675
11	R	9675
11	J	9680
10	R	9680
10	J	9685
16	R	9685
16	J	9690
15	R	9690
15	J	9695
14	R	9695
14	J	9700
13	R	9700
13	J	9705
11	R	9705
11	J	9710
10	R	9710
10	J	9715
16	R	9715
12	J	9720
16	J	9720
12	R	9720
12	W	9720
15	R	9720
15	J	9725
14	R	9725
14	J	9730
13	R	9730
13	J	9735
11	R	9735
11	J	9740
10	R	9740
10	J	9745
16	R	9745
16	J	9750
15	R	9750
15	J	9755
14	R	9755
14	J	9760
13	R	9760
13	J	9765
11	R	9765
11	J	9770
10	R	9770
10	J	9775
16	R	9775
16	J	9780
15	R	9780
15	J	9785
14	R	9785
14	J	9790
13	R	9790
13	J	9795
11	R	9795
11	J	9800
10	R	9800
10	W	9801
16	R	9801
16	J	9806
15	R	9806
15	J	9811
14	R	9811
14	J	9816
13	R	9816
12	J	9821
13	J	9821
12	R	9821
12	W	9821
11	R	9821
11	J	9826
16	R	9826
16	J	9831
15	R	9831
15	J	9836
14	R	9836
14	J	9841
13	R	9841
13	J	9846
11	R	9846
11	J	9851
16	R	9851
16	J	9856
15	R	9856
15	J	9861
14	R	9861
14	J	9866
13	R	9866
13	J	9871
11	R	9871
11	J	9876
16	R	9876
16	J	9881
15	R	9881
15	J	9886
14	R	9886
14	J	9891
13	R	9891
13	J	9896
11	R	9896
11	J	9901
16	R	9901
10	J	9906
16	J	9906
10	R	9906
10	W	9906
15	R	9906
15	J	9911
14	R	9911
14	J	9916
13	R	9916
13	J	9921
11	R	9921
12	J	9926
11	J	9926
12	R	9926
12	W	9926
16	R	9926
16	J	9931
15	R	9931
15	J	9936
14	R	9936
14	J	9941
13	R	9941
13	J	9946
11	R	9946
11	J	9951
16	R	9951
16	J	9956
15	R	9956
15	J	9961
14	R	9961
14	J	9966
13	R	9966
13	J	9971
11	R	9971
11	J	9976
16	R	9976
16	J	9981
15	R	9981
15	J	9986
14	R	9986
14	J	9991
13	R	9991
13	J	9996
11	R	9996
11	J	10001
16	R	10001
16	J	10006
15	R	10006
10	J	10011
15	J	10011
10	R	10011
10	W	10011
14	R	10011
14	J	10016
13	R	10016
13	J	10021
11	R	10021
11	J	10026
16	R	10026
12	J	10031
16	J	10031
12	R	10031
12	W	10031
15	R	10031
15	J	10036
14	R	10036
14	J	10041
13	R	10041
13	J	10046
11	R	10046
11	J	10051
16	R	10051
16	J	10056
15	R	10056
15	J	10061
14	R	10061
14	J	10066
13	R	10066
13	J	10071
11	R	10071
11	J	10076
16	R	10076
16	J	10081
15	R	10081
15	J	10086
14	R	10086
14	J	10091
13	R	10091
13	J	10096
11	R	10096
11	J	10101
16	R	10101
16	J	10106
15	R	10106
15	J	10111
14	R	10111
10	J	10116
14	J	10116
10	R	10116
10	W	10116
13	R	10116
13	J	10121
11	R	10121
11	J	10126
16	R	10126
16	J	10131
15	R	10131
12	J	10136
15	J	10136
12	R	10136
12	J	10145
14	R	10145
14	J	10150
13	R	10150
13	J	10155
11	R	10155
11	J	10160
16	R	10160
16	J	10165
15	R	10165
15	J	10170
14	R	10170
14	J	10175
13	R	10175
13	J	10180
12	R	10180
12	J	10185
11	R	10185
11	J	10190
16	R	10190
16	J	10195
15	R	10195
15	J	10200
14	R	10200
14	J	10205
13	R	10205
13	J	10210
12	R	10210
12	J	10215
11	R	10215
10	J	10220
11	J	10220
10	R	10220
10	W	10220
16	R	10220
16	J	10225
15	R	10225
15	J	10230
14	R	10230
14	J	10235
13	R	10235
13	J	10240
12	R	10240
12	J	10245
11	R	10245
11	J	10250
16	R	10250
16	J	10255
15	R	10255
15	J	10260
14	R	10260
14	J	10265
13	R	10265
13	J	10270
12	R	10270
12	J	10275
11	R	10275
11	J	10280
16	R	10280
16	J	10285
15	R	10285
15	J	10290
14	R	10290
14	J	10295
13	R	10295
13	J	10300
12	R	10300
12	J	10305
11	R	10305
11	J	10310
16	R	10310
16	J	10315
15	R	10315
15	J	10320
14	R	10320
10	J	10325
14	J	10325
10	R	10325
10	W	10325
13	R	10325
13	J	10330
12	R	10330
12	J	10335
11	R	10335
11	J	10340
16	R	10340
16	J	10345
15	R	10345
15	J	10350
14	R	10350
14	J	10355
13	R	10355
13	J	10360
12	R	10360
12	J	10365
11	R	10365
11	J	10370
16	R	10370
16	J	10375
15	R	10375
15	J	10380
14	R	10380
14	J	10385
13	R	10385
13	J	10390
12	R	10390
12	J	10395
11	R	10395
11	J	10400
16	R	10400
16	J	10405
15	R	10405
15	J	10410
14	R	10410
14	J	10415
13	R	10415
13	J	10420
12	R	10420
12	J	10425
11	R	10425
10	J	10430
11	J	10430
10	R	10430
10	W	10430
16	R	10430
16	J	10435
15	R	10435
15	J	10440
14	R	10440
14	J	10445
13	R	10445
13	J	10450
12	R	10450
12	J	10455
11	R	10455
11	J	10460
16	R	10460
16	J	10465
15	R	10465
15	J	10470
14	R	10470
14	J	10475
13	R	10475
13	J	10480
12	R	10480
12	J	10485
11	R	10485
11	J	10490
16	R	10490
16	J	10495
15	R	10495
15	J	10500
14	R	10500
14	J	10505
13	R	10505
13	J	10510
12	R	10510
12	J	10515
11	R	10515
11	J	10520
16	R	10520
16	J	10525
15	R	10525
15	J	10530
14	R	10530
10	J	10535
14	J	10535
10	R	10535
10	E	10535
7	J	10535
7	R	10535
7	W	10536
13	R	10536
13	J	10541
12	R	10541
12	J	10546
11	R	10546
11	J	10551
16	R	10551
16	J	10556
15	R	10556
15	J	10561
14	R	10561
14	J	10566
13	R	10566
13	J	10571
12	R	10571
12	J	10576
11	R	10576
11	J	10581
16	R	10581
16	J	10586
15	R	10586
15	J	10591
14	R	10591
14	J	10596
13	R	10596
13	J	10601
12	R	10601
12	J	10606
11	R	10606
11	J	10611
16	R	10611
16	J	10616
15	R	10616
15	J	10621
14	R	10621
14	J	10626
13	R	10626
13	J	10631
